Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
410000.0;34.45;2;0;4;5;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;15.5
279000.0;58.44;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;30.1
140000.0;28.0;1;0;2;4;1930;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;22.7
372400.0;53.19;3;1;0;3;2023;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.7
240989.0;27.86;1;1;4;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
387360.0;48.42;2;1;4;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
437120.0;68.29;4;1;1;3;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.7
286521.14;29.03;1;1;1;5;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.1
286033.01;30.27;1;1;1;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
324351.59;29.7;1;1;4;4;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.8
489000.0;69.63;4;1;0;4;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;35.5
542000.0;70.1;4;0;2;4;1986;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;19.0
289000.0;49.0;2;0;5;10;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;18.6
195000.0;57.28;2;0;2;2;1960;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;23.0
549480.0;61.74;3;0;2;17;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.6
727743.0;105.47;4;1;0;5;2020;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.9
149000.0;45.0;2;0;0;1;1980;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;14.7
425000.0;66.78;4;0;1;5;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14.2
316300.0;27.73;1;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
483259.0;52.31;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
357490.0;35.96;2;1;6;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
378304.0;33.0;2;1;11;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
363647.0;36.08;2;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
355000.0;61.0;3;0;2;3;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;17.5
465000.0;46.5;2;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;17.9
185000.0;39.0;2;0;4;10;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;21.2
553185.0;61.49;3;1;11;16;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.2
405000.0;68.1;3;0;1;6;1981;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;25.7
345000.0;61.0;3;0;1;4;1994;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;25.1
475000.0;68.15;4;0;4;10;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;15.0
179000.0;33.15;2;0;2;3;1906;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;15.4
550000.0;68.4;3;0;3;7;1955;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;17.9
620358.0;69.77;4;1;4;16;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.2
506560.0;75.0;4;1;1;6;2023;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
412700.0;60.0;2;1;4;10;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
250000.0;34.7;1;0;3;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;18.0
735000.0;88.0;3;0;2;3;2010;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;13.4
280000.0;44.0;2;0;0;2;1976;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14.8
471724.0;63.0;3;1;4;10;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
455110.0;64.1;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;26.4
279000.0;43.0;2;0;0;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14.4
325000.0;70.0;3;0;9;10;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.4
603440.0;76.53;4;1;2;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
412148.0;54.23;3;1;3;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
382402.0;47.92;2;1;5;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
329080.0;43.3;2;1;2;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
274832.0;35.28;2;1;4;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
250000.0;32.08;1;1;5;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
549000.0;84.58;4;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
435000.0;64.99;3;1;4;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
400000.0;59.33;3;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
324000.0;48.05;2;1;3;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
306000.0;45.4;2;1;5;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
708000.0;82.41;4;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
544000.0;68.04;4;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
506000.0;56.91;3;1;5;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
388000.0;42.67;2;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
350000.0;38.9;2;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
264000.0;27.27;1;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
475000.0;53.03;3;0;3;4;2013;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.2
200000.0;60.0;2;0;2;2;1930;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;40.7
190000.0;39.6;2;0;5;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.4
320000.0;48.09;2;0;5;7;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;28.8
575000.0;85.0;3;0;1;3;1905;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;16.7
608680.0;85.2;4;1;4;10;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
477500.0;60.0;3;0;2;3;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.9
172000.0;34.0;2;0;1;2;1920;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;21.5
260000.0;48.0;2;0;1;4;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.9
271235.0;31.91;1;0;1;4;2021;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;15.5
176000.0;45.5;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;19.7
292000.0;60.22;3;0;0;3;1903;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;20.1
335000.0;47.81;3;0;0;4;1977;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14.2
399000.0;60.01;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;17.6
305500.0;46.0;2;0;9;10;1965;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;17.5
212000.0;45.0;2;0;2;2;1920;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;21.4
189000.0;43.0;2;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;32.7
270000.0;48.0;3;0;1;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;25.0
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
449000.0;75.9;4;0;10;11;1984;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;17.5
314534.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
399000.0;54.13;3;0;6;6;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;16.5
357000.0;54.0;3;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;26.4
270000.0;73.0;4;0;4;4;1979;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;33.2
260000.0;37.0;1;0;0;10;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;19.0
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
240000.0;47.61;2;0;4;4;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.0
445000.0;32.0;1;0;11;17;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;17.6
290000.0;56.9;3;0;4;4;1982;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;8.7
300000.0;52.0;3;0;7;10;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;24.1
695000.0;95.5;4;0;2;3;2008;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;21.1
330000.0;51.0;2;0;3;3;1975;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;13.4
139000.0;31.74;1;0;0;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;18.3
306936.0;48.56;2;1;0;2;2022;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;18.3
610000.0;104.83;3;0;2;4;1923;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;8.1
115000.0;35.2;1;0;3;3;1930;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;14.7
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
336226.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
354618.0;73.04;4;1;2;3;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;33.2
290000.0;53.0;3;0;2;4;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;33.5
279000.0;49.0;2;0;4;11;1986;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;104.0
349000.0;63.25;3;0;1;4;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.4
439000.0;50.0;2;0;3;3;2012;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;25.6
599000.0;55.0;3;0;4;5;2019;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;19.7
275000.0;48.0;2;0;0;4;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;40.7
309000.0;71.13;3;0;3;4;1985;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;24.8
295000.0;60.5;3;0;1;5;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.5
330000.0;36.0;2;0;5;13;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.8
649000.0;74.0;3;0;1;8;2018;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.3
384111.0;57.33;3;1;2;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;22.2
356136.0;53.93;3;1;2;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.2
293828.0;43.21;2;1;1;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.2
447675.0;70.5;4;1;1;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;22.2
240170.0;34.31;1;1;0;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;22.2
450000.0;72.47;4;0;5;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;22.3
320000.0;62.4;3;0;2;10;1982;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3.9
348336.0;37.76;2;1;7;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
331731.0;35.96;2;1;6;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
326097.0;32.8;2;1;9;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
317910.0;30.85;2;1;9;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
300105.0;28.87;1;1;3;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
195000.0;46.0;2;0;4;10;1976;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;28.9
600000.0;85.13;4;1;4;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
400848.0;65.33;3;1;0;2;2022;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;18.3
401000.0;57.72;2;1;4;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
378000.0;53.72;2;1;6;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
384000.0;49.64;3;1;8;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
200000.0;96.44;5;0;1;2;1920;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;25.5
430000.0;76.0;3;0;5;5;1950;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;88.4
235000.0;36.0;2;0;8;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.4
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
304180.0;45.4;2;1;5;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
311545.0;47.93;2;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
438767.0;65.98;3;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
397320.0;60.2;3;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
439560.0;66.6;3;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
510900.0;79.21;4;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
532770.0;82.6;4;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
545670.0;84.6;4;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
458250.0;70.5;4;1;2;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
443950.0;68.3;4;1;1;4;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
443950.0;68.3;4;1;2;4;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
243800.0;51.7;2;0;2;2;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;37.0
460000.0;64.0;3;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.8
299000.0;47.0;3;1;2;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;26.4
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
292842.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
426335.24;67.79;3;1;2;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;25.8
724567.68;109.12;4;1;3;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;25.8
530258.5;76.48;3;1;0;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;25.8
363442.6;50.94;2;1;0;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;25.8
329000.0;43.1;2;0;5;7;1964;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;16.5
387000.0;38.74;2;0;3;3;2017;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.2
350000.0;71.62;4;0;2;6;1985;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;24.0
295000.0;30.15;2;1;2;3;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.1
195000.0;46.2;2;0;4;10;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;31.6
535000.0;92.8;4;0;2;3;2013;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;21.5
376050.0;52.59;2;1;1;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
384700.0;49.65;3;1;2;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
386200.0;50.5;3;1;1;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
372900.0;53.65;3;1;1;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
591600.0;85.12;4;1;1;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
468280.0;50.9;3;1;0;8;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
489072.0;53.16;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
359500.0;35.95;2;1;2;8;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
318600.0;28.32;1;1;1;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
333200.0;28.86;1;1;3;8;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
373500.0;37.35;2;1;4;8;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
359000.0;35.95;2;1;1;8;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
388600.0;59.33;3;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
502920.0;79.2;4;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
387500.0;57.41;3;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
374682.0;56.77;3;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
194200.0;24.65;1;1;2;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
313800.0;48.31;3;1;0;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
351500.0;46.25;2;1;2;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
665000.0;51.0;2;0;4;8;2016;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;15.6
232000.0;46.49;2;0;2;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;21.9
578000.0;147.0;4;0;3;4;2013;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;20.6
379000.0;105.0;3;1;1;1;1966;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;61.1
519000.0;85.52;3;0;4;4;1900;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;16.6
210000.0;50.0;2;0;11;14;1983;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;23.3
259000.0;49.0;2;0;3;3;1990;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;22.3
459800.0;63.59;3;0;4;8;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;13.5
319000.0;61.07;3;0;5;10;1981;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;17.3
198000.0;58.0;2;0;1;1;1937;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;14.7
399000.0;55.0;3;0;8;23;1968;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;16.8
259000.0;47.0;3;0;2;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;28.6
310000.0;66.0;3;0;8;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;32.4
590000.0;68.31;3;1;1;4;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.6
538207.0;61.0;1;0;1;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
557908.0;61.1;1;0;2;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
565793.0;56.1;1;0;5;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
547215.0;56.0;1;0;4;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
532284.0;56.3;1;0;3;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
391956.0;38.1;1;0;4;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
475000.0;68.15;4;0;3;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;15.0
597796.0;61.2;1;0;4;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
311842.0;29.2;1;0;0;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
475340.0;55.9;1;0;1;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
475340.0;55.9;1;0;1;5;1894;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;17.6
595000.0;54.15;3;1;7;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
614365.0;64.67;3;1;6;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
596804.0;64.87;3;1;6;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
648270.0;66.15;3;1;4;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
595540.0;54.14;3;1;7;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
417820.0;46.98;2;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
374970.0;43.1;2;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
708726.0;82.41;4;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
539050.0;65.74;3;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
280100.0;31.16;1;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
661600.0;80.69;4;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
185000.0;37.25;2;0;4;4;1972;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;26.3
622644.0;69.96;3;1;4;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
608478.0;69.94;3;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
426219.0;59.0;4;1;3;3;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
345360.0;52.2;3;1;3;3;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
277313.0;38.61;2;1;1;5;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
180000.0;45.0;2;0;3;4;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;35.5
349000.0;48.0;3;0;0;4;1973;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;16.8
618950.0;95.0;5;1;4;6;2023;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
281670.0;34.35;1;1;1;6;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
382940.0;34.25;2;1;1;6;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
301581.0;47.87;2;1;4;4;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;16.9
591653.5;85.13;4;1;2;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.6
418470.0;57.72;2;1;8;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.6
319000.0;64.0;3;0;3;4;1984;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;28.5
400463.0;60.22;3;1;0;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.9
380359.0;56.77;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.9
396000.0;60.0;2;0;1;25;1989;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;20.9
243832.0;42.04;3;1;1;4;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;49.6
