Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
1502000.0;120.0;4;0;1;2.0;1905.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;6.2
699000.0;68.21;3;0;2;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.3
550000.0;47.3;2;0;2;3.0;2012.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.4
600000.0;38.0;2;0;0;2.0;2020.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;16.4
999900.0;84.0;3;0;2;3.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;4.1
894000.0;81.3;4;0;0;3.0;1998.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.9
1179000.0;48.0;2;0;6;6.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
778000.0;65.0;3;0;2;4.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4.0
459000.0;60.0;4;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.9
470500.0;50.1;2;0;1;4.0;1991.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5.4
575000.0;62.8;3;0;0;3.0;2014.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.7
850000.0;87.9;4;1;0;2.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;8.4
630000.0;68.0;4;0;2;3.0;1935.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.9
839000.0;74.25;3;0;2;3.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
349000.0;35.64;2;0;0;3.0;1953.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;2.4
499000.0;60.9;3;0;3;3.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.9
529000.0;53.0;2;0;3;4.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;4.9
799000.0;43.9;2;0;11;15.0;2011.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;8.1
549000.0;64.44;3;0;0;3.0;1999.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.8
595000.0;62.9;4;0;2;3.0;1996.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.1
395000.0;37.93;2;0;1;3.0;1901.0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;3.1
650000.0;36.38;2;0;4;4.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.0
520000.0;49.1;2;0;10;10.0;1981.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.8
469000.0;40.9;2;0;6;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;9.0
299000.0;42.6;2;0;3;4.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;5.3
705000.0;79.5;4;0;3;4.0;2007.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9.0
759000.0;91.37;3;0;0;3.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.6
1100000.0;74.0;3;0;3;3.0;1935.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;10.9
319000.0;19.0;1;0;0;4.0;1969.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7.8
820000.0;70.44;3;0;0;1.0;1995.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;8.2
399000.0;26.4;2;0;11;11.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.8
790000.0;77.25;4;0;1;4.0;1992.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.2
380000.0;40.4;2;0;0;3.0;2002.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.9
1599000.0;85.0;4;0;5;5.0;2018.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.0
889000.0;55.46;3;0;1;4.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.8
899000.0;60.2;3;0;1;3.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.7
660000.0;58.5;3;0;8;10.0;1982.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;6.7
525000.0;45.6;2;0;2;3.0;2011.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.5
695000.0;78.5;2;0;2;2.0;1905.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.5
578000.0;91.0;4;0;1;2.0;2013.0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;22.2
1320000.0;71.0;4;0;4;4.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.4
1299000.0;104.0;4;0;2;3.0;1920.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;12.2
599000.0;64.2;3;0;0;1.0;2019.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.2
437000.0;45.87;2;0;1;2.0;1941.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;4.1
829000.0;50.0;2;0;3;4.0;1957.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
790000.0;44.15;2;0;1;3.0;1916.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
755000.0;103.0;4;0;3;3.0;2010.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;20.7
439000.0;38.0;2;0;9;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7.7
465750.0;45.0;2;0;4;4.0;1968.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7.1
460000.0;49.55;2;0;3;4.0;2012.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.0
423000.0;91.51;4;1;0;2.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;28.8
752664.12;73.06;3;1;1;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;6.6
451819.6;62.84;3;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
929220.0;91.1;5;1;2;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;6.6
408000.0;90.12;4;1;0;2.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;28.8
474817.3;66.97;3;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
1275000.0;42.5;2;0;0;3.0;2010.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
1049000.0;70.04;4;0;1;3.0;1960.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1.2
1049000.0;70.04;4;0;1;3.0;1960.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2.1
950000.0;56.0;3;0;0;3.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.0
603000.0;60.0;2;0;4;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4.1
650000.0;86.3;4;0;0;4.0;1997.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.2
360000.0;36.0;1;0;0;3.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.2
580000.0;53.0;3;0;1;4.0;2014.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.8
1430000.0;72.0;3;0;11;17.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.7
493499.0;37.07;1;1;1;4.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.6
699497.0;58.48;3;1;0;4.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.6
559900.0;47.0;3;0;1;3.0;1950.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;3.2
811984.0;104.28;4;1;3;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.4
1014930.0;135.13;5;1;3;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.4
651213.0;73.17;1;1;2;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.4
638050.0;72.92;3;1;1;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.4
558913.5;65.37;3;1;1;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.4
561322.0;65.27;3;1;0;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.4
662863.77;71.32;3;0;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.7
439000.0;47.4;2;0;2;3.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.3
550000.0;56.4;2;0;0;3.0;1999.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.2
486000.0;46.0;2;0;0;2.0;1923.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2.1
660000.0;72.7;4;0;2;6.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;5.8
521000.0;62.8;3;0;0;3.0;1998.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.0
599400.0;54.0;3;0;3;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7.7
509000.0;54.0;3;0;4;4.0;1972.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.7
1375000.0;109.0;5;0;1;2.0;1907.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12.9
575000.0;64.3;3;0;1;4.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;10.3
306322.56;37.32;1;1;1;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
440359.2;55.1;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
439217.64;55.71;3;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
539738.64;68.46;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
445234.32;55.71;3;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
518373.0;65.75;3;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
329064.12;39.57;2;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
388074.24;47.28;2;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
261565.2;29.9;1;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
455000.0;46.0;2;0;0;2.0;1930.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;13.3
323000.0;34.49;2;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
445000.0;61.58;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
399000.0;51.74;3;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
385000.0;37.4;2;0;4;10.0;1973.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4.7
449000.0;53.0;2;0;1;2.0;2017.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;14.5
774000.0;69.34;3;0;3;3.0;2015.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.5
1050000.0;78.39;4;0;1;2.0;1928.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3.9
570000.0;53.0;3;0;0;3.0;2007.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.4
515000.0;40.75;2;0;0;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;8.7
549000.0;50.0;3;0;1;8.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.6
610000.0;48.4;2;0;4;4.0;2013.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.0
790000.0;118.0;5;0;1;2.0;2005.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;10.4
349000.0;38.0;2;0;3;10.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.9
585000.0;60.6;4;0;1;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;4.8
475000.0;47.1;2;0;1;4.0;1994.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;8.3
929000.0;103.0;4;0;1;3.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.9
749000.0;41.48;2;0;11;17.0;2015.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.7
530000.0;70.0;3;0;2;2.0;1998.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.4
337633.92;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
399000.0;38.0;1;0;8;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;9.6
450000.0;51.2;3;0;4;4.0;1967.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;10.6
599999.0;53.0;3;0;3;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.1
620000.0;49.7;2;0;4;4.0;2013.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.0
363999.0;36.4;2;0;1;5.0;2011.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.2
499000.0;50.0;3;0;1;1.0;1945.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;5.8
849000.0;66.6;3;0;7;9.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.8
620000.0;47.1;2;0;3;3.0;1955.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.7
559000.0;53.3;3;0;10;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.2
789000.0;64.8;3;0;0;3.0;2005.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.7
425000.0;50.04;2;0;1;3.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.4
390000.0;29.24;2;0;3;4.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.4
429000.0;38.0;2;0;3;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.9
1198000.0;69.0;3;0;2;10.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.8
565000.0;65.0;3;0;0;4.0;1995.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5.8
412620.0;52.9;3;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.8
488250.0;65.1;3;1;2;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.8
394680.0;50.6;2;1;3;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.8
480000.0;28.93;1;0;1;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.6
800000.0;40.0;2;0;4;12.0;2017.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.0
348000.0;45.0;3;0;0;5.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.9
420500.0;49.96;3;0;3;4.0;1984.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.2
521000.0;62.8;3;0;0;3.0;2003.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.0
649000.0;85.0;4;1;1;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;20.6
1359900.0;108.0;4;0;0;3.0;1910.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;8.4
459900.0;48.5;2;0;4;10.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;4.1
615000.0;44.0;2;0;2;5.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.3
1056730.0;56.0;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;17.3
739000.0;66.14;3;0;1;2.0;1957.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;8.4
769000.0;37.0;2;1;2;2.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.3
547999.0;53.0;3;0;2;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;4.8
850000.0;35.8;2;0;0;3.0;2007.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.6
288204.0;34.31;1;1;3;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.9
565900.0;72.69;3;0;1;4.0;1977.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.0
450000.0;52.95;3;0;0;1.0;2022.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;13.2
899000.0;140.0;5;0;4;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2.1
649000.0;88.67;3;0;1;1.0;2022.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;13.2
464000.0;54.9;2;0;0;1.0;2022.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;13.2
729000.0;95.48;3;0;1;1.0;2022.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;13.2
589000.0;53.0;2;0;1;2.0;1936.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2.1
520000.0;49.0;2;0;3;3.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.4
948600.0;62.0;2;0;3;5.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.0
530000.0;53.0;3;0;0;11.0;1969.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7.7
745000.0;99.6;4;0;3;3.0;1903.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;2.1
1499000.0;135.0;3;0;2;2.0;1919.0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;4.0
899000.0;46.0;2;0;4;4.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
639000.0;61.0;3;0;0;5.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
465000.0;75.0;4;0;2;2.0;2021.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;10.3
700000.0;38.6;2;0;0;3.0;1955.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
1050000.0;80.0;4;0;1;2.0;1965.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;4.0
1489999.0;147.0;7;0;3;4.0;2010.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.2
899000.0;140.0;5;0;4;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.0
566700.0;66.0;3;0;0;7.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;5.8
597700.0;48.0;4;0;6;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.6
570000.0;44.0;2;0;2;3.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.4
325000.0;31.6;2;0;0;3.0;2006.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.9
675000.0;65.0;3;0;1;2.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
459000.0;50.1;2;0;1;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5.2
470000.0;45.0;2;0;4;4.0;1969.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.8
549000.0;58.3;3;0;6;10.0;1971.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;5.1
326475.36;37.32;1;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
337611.24;39.57;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
368500.0;40.0;2;0;2;3.0;1910.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;9.7
360000.0;27.0;1;0;6;10.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.0
589000.0;72.2;3;0;4;4.0;1997.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;8.3
380000.0;53.0;2;0;3;3.0;2005.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12.1
400000.0;56.0;2;0;3;3.0;2005.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;12.1
499000.0;49.0;2;0;3;4.0;1991.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
698744.0;45.97;2;0;1;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.6
1050000.0;78.4;4;0;1;3.0;1928.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3.9
399000.0;30.9;1;0;10;11.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.3
899900.0;30.0;2;0;0;4.0;1955.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
429000.0;31.0;1;0;1;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;13.2
470000.0;45.0;2;0;4;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.8
709000.0;58.2;3;0;2;2.0;1914.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;9.4
460000.0;49.21;2;0;0;4.0;2017.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.2
620000.0;50.0;2;0;4;4.0;2013.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.0
364001.04;43.21;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
529949.52;66.31;3;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
759000.0;78.1;4;0;3;4.0;1910.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;4.0
429000.0;31.0;1;0;1;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9.8
620000.0;42.0;2;0;4;17.0;2006.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.5
1200000.0;65.0;3;0;0;5.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.4
850000.0;82.88;4;0;2;3.0;1935.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.9
359000.0;27.0;1;0;9;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;10.0
539000.0;50.29;3;0;2;3.0;2013.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.0
490000.0;75.0;4;1;2;2.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.8
425000.0;38.71;2;0;0;4.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.2
495000.0;59.96;3;0;2;3.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.4
579000.0;54.0;3;0;3;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;8.3
635000.0;33.2;2;0;3;7.0;2017.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.7
1190000.0;73.9;2;0;4;7.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.2
707047.0;35.53;1;0;6;7.0;2024.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.5
1651320.0;91.74;4;0;6;7.0;2024.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.5
938277.0;53.01;2;0;6;7.0;2024.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.5
1625000.0;81.6;3;0;0;3.0;2007.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.6
319000.0;23.7;1;0;2;4.0;1964.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;10.0
689000.0;60.0;3;0;1;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.2
515000.0;52.01;3;0;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.5
610000.0;65.2;3;0;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.5
499000.0;52.48;2;0;0;2.0;1932.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2.6
473191.2;57.65;3;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
341962.56;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
540907.2;65.9;3;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
549000.0;64.44;3;0;0;3.0;1999.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;20.8
1050000.0;78.4;4;0;1;2.0;1928.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;4.0
390000.0;34.59;2;0;1;3.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.6
